congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
115,senate,B001236,Boozman,AR,,R,84,0.964285714285714,0.88744937,26.92097803
116,senate,B001236,Boozman,AR,,R,30,0.866666666666667,0.82341567,26.92097803
0,senate,B001243,Blackburn,TN,,Republican,116,0.922413793103448,0.91293588,26.0057009
116,senate,B001243,Blackburn,TN,,R,29,0.931034482758621,0.81482506,26.0057009
0,senate,B001261,Barrasso,WY,,Republican,114,0.912280701754386,0.91587717,46.29527573
115,senate,B001261,Barrasso,WY,,R,84,0.916666666666667,0.92394906,46.29527573
116,senate,B001261,Barrasso,WY,,R,30,0.9,0.89327587,46.29527573
0,senate,B001267,Bennet,CO,,Democrat,106,0.273584905660377,0.42082734,-4.90558301
115,senate,B001267,Bennet,CO,,D,84,0.30952380952381,0.45142381,-4.90558301
116,senate,B001267,Bennet,CO,,D,22,0.136363636363636,0.30400442,-4.90558301
0,senate,B001277,Blumenthal,CT,,Democrat,113,0.194690265486726,0.29094973,-13.63938672
115,senate,B001277,Blumenthal,CT,,D,83,0.228915662650602,0.32799846,-13.63938672
116,senate,B001277,Blumenthal,CT,,D,30,0.1,0.18844827,-13.63938672
0,senate,B001288,Booker,NJ,,Democrat,104,0.134615384615385,0.28673459,-14.1026978
115,senate,B001288,Booker,NJ,,D,84,0.154761904761905,0.32373327,-14.1026978
116,senate,B001288,Booker,NJ,,D,20,0.05,0.13134011,-14.1026978
0,senate,B001310,Braun,IN,,Republican,30,0.933333333333333,0.74571149,19.16519376
116,senate,B001310,Braun,IN,,R,30,0.933333333333333,0.74571149,19.16519376
0,senate,C000127,Cantwell,WA,,Democrat,113,0.238938053097345,0.27192331,-15.4790881
115,senate,C000127,Cantwell,WA,,D,84,0.273809523809524,0.31016827,-15.4790881
116,senate,C000127,Cantwell,WA,,D,29,0.137931034482759,0.16114479,-15.4790881
0,senate,C000141,Cardin,MD,,Democrat,113,0.247787610619469,0.20182714,-26.41643951
115,senate,C000141,Cardin,MD,,D,84,0.285714285714286,0.23655615,-26.41643951
116,senate,C000141,Cardin,MD,,D,29,0.137931034482759,0.10123278,-26.41643951
0,senate,C000174,Carper,DE,,Democrat,114,0.298245614035088,0.31589351,-11.43051247
115,senate,C000174,Carper,DE,,D,84,0.369047619047619,0.35394828,-11.43051247
116,senate,C000174,Carper,DE,,D,30,0.1,0.20934015,-11.43051247
0,senate,C000567,Cochran,MS,,Republican,68,0.970588235294118,0.82996148,17.82624982
115,senate,C000567,Cochran,MS,,R,68,0.970588235294118,0.82996148,17.82624982
0,senate,C000880,Crapo,ID,,Republican,110,0.927272727272727,0.89027514,31.76941855
115,senate,C000880,Crapo,ID,,R,83,0.927710843373494,0.90545073,31.76941855
116,senate,C000880,Crapo,ID,,R,27,0.925925925925926,0.84362428,31.76941855
0,senate,C001035,Collins,ME,,Republican,114,0.666666666666667,0.44522846,-2.96044935
115,senate,C001035,Collins,ME,,R,84,0.773809523809524,0.48641584,-2.96044935
116,senate,C001035,Collins,ME,,R,30,0.366666666666667,0.3299038,-2.96044935
0,senate,C001047,Capito,WV,,Republican,112,0.955357142857143,0.91721656,42.15364679
115,senate,C001047,Capito,WV,,R,83,0.963855421686747,0.92154115,42.15364679
116,senate,C001047,Capito,WV,,R,29,0.931034482758621,0.90483928,42.15364679
0,senate,C001056,Cornyn,TX,,Republican,114,0.947368421052632,0.67324112,8.9994276
115,senate,C001056,Cornyn,TX,,R,84,0.964285714285714,0.70793753,8.9994276
116,senate,C001056,Cornyn,TX,,R,30,0.9,0.57609116,8.9994276
0,senate,C001070,Casey,PA,,Democrat,114,0.289473684210526,0.51600806,0.72426964
115,senate,C001070,Casey,PA,,D,84,0.321428571428571,0.55686645,0.72426964
116,senate,C001070,Casey,PA,,D,30,0.2,0.40160456,0.72426964
0,senate,C001071,Corker,TN,,Republican,81,0.839506172839506,0.87920266,26.0057009
115,senate,C001071,Corker,TN,,R,81,0.839506172839506,0.87920266,26.0057009
0,senate,C001075,Cassidy,LA,,Republican,113,0.920353982300885,0.81673045,19.63911856
115,senate,C001075,Cassidy,LA,,R,84,0.94047619047619,0.83900553,19.63911856
116,senate,C001075,Cassidy,LA,,R,29,0.862068965517241,0.75220952,19.63911856
0,senate,C001088,Coons,DE,,Democrat,113,0.292035398230089,0.31760348,-11.43051247
115,senate,C001088,Coons,DE,,D,83,0.349397590361446,0.3567348,-11.43051247
116,senate,C001088,Coons,DE,,D,30,0.133333333333333,0.20934015,-11.43051247
0,senate,C001095,Cotton,AR,,Republican,114,0.868421052631579,0.8705984,26.92097803
115,senate,C001095,Cotton,AR,,R,84,0.892857142857143,0.88744937,26.92097803
116,senate,C001095,Cotton,AR,,R,30,0.8,0.82341567,26.92097803
0,senate,C001096,Cramer,ND,,Republican,120,0.966666666666667,0.93053109,35.72888837
116,senate,C001096,Cramer,ND,,R,29,0.896551724137931,0.86573578,35.72888837
0,senate,C001098,Cruz,TX,,Republican,112,0.919642857142857,0.67659258,8.9994276
115,senate,C001098,Cruz,TX,,R,84,0.916666666666667,0.70793753,8.9994276
116,senate,C001098,Cruz,TX,,R,28,0.928571428571429,0.58255772,8.9994276
0,senate,C001113,Cortez Masto,NV,,Democrat,114,0.280701754385965,0.45531186,-2.41712836
115,senate,C001113,Cortez Masto,NV,,D,84,0.345238095238095,0.49654138,-2.41712836
116,senate,C001113,Cortez Masto,NV,,D,30,0.1,0.33986919,-2.41712836
0,senate,D000563,Durbin,IL,,Democrat,111,0.234234234234234,0.25866123,-17.06361362
115,senate,D000563,Durbin,IL,,D,82,0.25609756097561,0.29062649,-17.06361362
116,senate,D000563,Durbin,IL,,D,29,0.172413793103448,0.1682767,-17.06361362
0,senate,D000607,Donnelly,IN,,Democrat,83,0.542168674698795,0.83336329,19.16519376
115,senate,D000607,Donnelly,IN,,D,83,0.542168674698795,0.83336329,19.16519376
0,senate,D000618,Daines,MT,,Republican,113,0.849557522123894,0.82319196,20.42273211
115,senate,D000618,Daines,MT,,R,83,0.879518072289157,0.84560128,20.42273211
116,senate,D000618,Daines,MT,,R,30,0.766666666666667,0.76119284,20.42273211
0,senate,D000622,Duckworth,IL,,Democrat,109,0.247706422018349,0.26254694,-17.06361362
115,senate,D000622,Duckworth,IL,,D,82,0.280487804878049,0.2911984,-17.06361362
116,senate,D000622,Duckworth,IL,,D,27,0.148148148148148,0.17553139,-17.06361362
0,senate,E000285,Enzi,WY,,Republican,113,0.893805309734513,0.9202308,46.29527573
115,senate,E000285,Enzi,WY,,R,84,0.892857142857143,0.92394906,46.29527573
116,senate,E000285,Enzi,WY,,R,29,0.896551724137931,0.90946064,46.29527573
0,senate,E000295,Ernst,IA,,Republican,114,0.912280701754386,0.68018084,9.40683805
115,senate,E000295,Ernst,IA,,R,84,0.916666666666667,0.71443383,9.40683805
116,senate,E000295,Ernst,IA,,R,30,0.9,0.58427248,9.40683805
0,senate,F000062,Feinstein,CA,,Democrat,113,0.238938053097345,0.19313537,-30.10929307
115,senate,F000062,Feinstein,CA,,D,83,0.27710843373494,0.22272426,-30.10929307
116,senate,F000062,Feinstein,CA,,D,30,0.133333333333333,0.1112728,-30.10929307
0,senate,F000444,Flake,AZ,,Republican,80,0.8125,0.60153693,3.54559463
115,senate,F000444,Flake,AZ,,R,80,0.8125,0.60153693,3.54559463
0,senate,F000457,Franken,MN,,Democrat,55,0.236363636363636,0.49529896,-1.52013048
115,senate,F000457,Franken,MN,,D,55,0.236363636363636,0.49529896,-1.52013048
0,senate,F000463,Fischer,NE,,Republican,114,0.912280701754386,0.85939411,25.04859475
115,senate,F000463,Fischer,NE,,R,84,0.928571428571429,0.87762998,25.04859475
116,senate,F000463,Fischer,NE,,R,30,0.866666666666667,0.8083337,25.04859475
0,senate,G000359,Graham,SC,,Republican,108,0.861111111111111,0.75483843,14.2659129
115,senate,G000359,Graham,SC,,R,82,0.902439024390244,0.78455638,14.2659129
116,senate,G000359,Graham,SC,,R,26,0.730769230769231,0.66111259,14.2659129
0,senate,G000386,Grassley,IA,,Republican,114,0.903508771929825,0.68018084,9.40683805
115,senate,G000386,Grassley,IA,,R,84,0.904761904761905,0.71443383,9.40683805
116,senate,G000386,Grassley,IA,,R,30,0.9,0.58427248,9.40683805
0,senate,G000555,Gillibrand,NY,,Democrat,106,0.113207547169811,0.23649789,-22.49045614
115,senate,G000555,Gillibrand,NY,,D,84,0.119047619047619,0.25753921,-22.49045614
116,senate,G000555,Gillibrand,NY,,D,22,0.0909090909090909,0.1561583,-22.49045614
0,senate,G000562,Gardner,CO,,Republican,111,0.891891891891892,0.41522131,-4.90558301
115,senate,G000562,Gardner,CO,,R,84,0.916666666666667,0.45142381,-4.90558301
116,senate,G000562,Gardner,CO,,R,27,0.814814814814815,0.30259129,-4.90558301
0,senate,H000338,Hatch,UT,,Republican,84,0.964285714285714,0.824664,18.07933323
115,senate,H000338,Hatch,UT,,R,84,0.964285714285714,0.824664,18.07933323
0,senate,H001041,Heller,NV,,Republican,83,0.91566265060241,0.4997653,-2.41712836
115,senate,H001041,Heller,NV,,R,83,0.91566265060241,0.4997653,-2.41712836
0,senate,H001042,Hirono,HI,,Democrat,114,0.219298245614035,0.18446556,-32.18281473
115,senate,H001042,Hirono,HI,,D,84,0.25,0.21231418,-32.18281473
116,senate,H001042,Hirono,HI,,D,30,0.133333333333333,0.10648944,-32.18281473
0,senate,H001046,Heinrich,NM,,Democrat,113,0.265486725663717,0.35803896,-8.2132684
115,senate,H001046,Heinrich,NM,,D,83,0.289156626506024,0.39809242,-8.2132684
116,senate,H001046,Heinrich,NM,,D,30,0.2,0.24722437,-8.2132684
0,senate,H001061,Hoeven,ND,,Republican,114,0.947368421052632,0.90335283,35.72888837
115,senate,H001061,Hoeven,ND,,R,84,0.964285714285714,0.91518938,35.72888837
116,senate,H001061,Hoeven,ND,,R,30,0.9,0.87021049,35.72888837
0,senate,H001069,Heitkamp,ND,,Democrat,84,0.547619047619048,0.91518938,35.72888837
115,senate,H001069,Heitkamp,ND,,D,84,0.547619047619048,0.91518938,35.72888837
0,senate,H001075,Harris,CA,,Democrat,102,0.156862745098039,0.20169877,-30.10929307
115,senate,H001075,Harris,CA,,D,84,0.178571428571429,0.22031274,-30.10929307
116,senate,H001075,Harris,CA,,D,18,0.0555555555555556,0.1148336,-30.10929307
0,senate,H001076,Hassan,NH,,Democrat,114,0.289473684210526,0.49455965,-0.36766386
115,senate,H001076,Hassan,NH,,D,84,0.345238095238095,0.53567328,-0.36766386
116,senate,H001076,Hassan,NH,,D,30,0.133333333333333,0.37944146,-0.36766386
0,senate,H001079,Hyde-Smith,MS,,Republican,46,0.934782608695652,0.7492028,17.82624982
115,senate,H001079,Hyde-Smith,MS,,R,16,1,0.7891585,17.82624982
116,senate,H001079,Hyde-Smith,MS,,R,30,0.9,0.72789309,17.82624982
0,senate,H001089,Hawley,MO,,Republican,30,0.833333333333333,0.73885023,18.637117
116,senate,H001089,Hawley,MO,,R,30,0.833333333333333,0.73885023,18.637117
0,senate,I000024,Inhofe,OK,,Republican,114,0.929824561403509,0.90477729,36.39118454
115,senate,I000024,Inhofe,OK,,R,84,0.94047619047619,0.91631997,36.39118454
116,senate,I000024,Inhofe,OK,,R,30,0.9,0.87245778,36.39118454
0,senate,I000055,Isakson,GA,,Republican,88,0.920454545454545,0.5916867,5.15937819
115,senate,I000055,Isakson,GA,,R,67,0.940298507462687,0.63168434,5.15937819
116,senate,I000055,Isakson,GA,,R,21,0.857142857142857,0.46407519,5.15937819
0,senate,J000293,Johnson,WI,,Republican,114,0.894736842105263,0.51679936,0.7643432
115,senate,J000293,Johnson,WI,,R,84,0.892857142857143,0.55764569,0.7643432
116,senate,J000293,Johnson,WI,,R,30,0.9,0.40242962,0.7643432
0,senate,J000300,Jones,AL,,Democrat,56,0.357142857142857,0.84261693,27.72514661
115,senate,J000300,Jones,AL,,D,27,0.518518518518518,0.86317279,27.72514661
116,senate,J000300,Jones,AL,,D,29,0.206896551724138,0.82347871,27.72514661
0,senate,K000352,Kyl,AZ,,Republican,7,0.714285714285714,0.63824333,3.54559463
115,senate,K000352,Kyl,AZ,,R,7,0.714285714285714,0.63824333,3.54559463
0,senate,K000367,Klobuchar,MN,,Democrat,106,0.264150943396226,0.47616699,-1.52013048
115,senate,K000367,Klobuchar,MN,,D,84,0.321428571428571,0.51351587,-1.52013048
116,senate,K000367,Klobuchar,MN,,D,22,0.0454545454545455,0.3335622,-1.52013048
0,senate,K000383,King,ME,,Independent,114,0.385964912280702,0.44522846,-2.96044935
115,senate,K000383,King,ME,,I,84,0.464285714285714,0.48641584,-2.96044935
116,senate,K000383,King,ME,,I,30,0.166666666666667,0.3299038,-2.96044935
0,senate,K000384,Kaine,VA,,Democrat,114,0.298245614035088,0.40349723,-5.32370582
115,senate,K000384,Kaine,VA,,D,84,0.357142857142857,0.44420349,-5.32370582
116,senate,K000384,Kaine,VA,,D,30,0.133333333333333,0.28951969,-5.32370582
0,senate,K000393,Kennedy,LA,,Republican,113,0.867256637168142,0.81440061,19.63911856
115,senate,K000393,Kennedy,LA,,R,83,0.867469879518072,0.83706827,19.63911856
116,senate,K000393,Kennedy,LA,,R,30,0.866666666666667,0.75168675,19.63911856
0,senate,L000174,Leahy,VT,,Democrat,113,0.230088495575221,0.19951987,-26.40835124
115,senate,L000174,Leahy,VT,,D,83,0.265060240963855,0.22777615,-26.40835124
116,senate,L000174,Leahy,VT,,D,30,0.133333333333333,0.12134415,-26.40835124
0,senate,L000575,Lankford,OK,,Republican,114,0.894736842105263,0.90477729,36.39118454
115,senate,L000575,Lankford,OK,,R,84,0.904761904761905,0.91631997,36.39118454
116,senate,L000575,Lankford,OK,,R,30,0.866666666666667,0.87245778,36.39118454
0,senate,L000577,Lee,UT,,Republican,113,0.743362831858407,0.80076074,18.07933323
115,senate,L000577,Lee,UT,,R,84,0.785714285714286,0.824664,18.07933323
116,senate,L000577,Lee,UT,,R,29,0.620689655172414,0.73152373,18.07933323
0,senate,L000594,Loeffler,GA,,Republican,1,1,0.99146657,5.15937819
116,senate,L000594,Loeffler,GA,,R,1,1,0.99146657,5.15937819
0,senate,M000133,Markey,MA,,Democrat,113,0.141592920353982,0.20450205,-27.19670645
115,senate,M000133,Markey,MA,,D,83,0.156626506024096,0.2354061,-27.19670645
116,senate,M000133,Markey,MA,,D,30,0.1,0.11900082,-27.19670645
0,senate,M000303,McCain,AZ,,Republican,53,0.830188679245283,0.61164701,3.54559463
115,senate,M000303,McCain,AZ,,R,53,0.830188679245283,0.61164701,3.54559463
0,senate,M000355,McConnell,KY,,Republican,113,0.938053097345133,0.8837239,29.83745022
115,senate,M000355,McConnell,KY,,R,83,0.951807228915663,0.89847086,29.83745022
116,senate,M000355,McConnell,KY,,R,30,0.9,0.84292397,29.83745022
0,senate,M000639,Menendez,NJ,,Democrat,112,0.214285714285714,0.27501978,-14.1026978
115,senate,M000639,Menendez,NJ,,D,82,0.25609756097561,0.30812243,-14.1026978
116,senate,M000639,Menendez,NJ,,D,30,0.1,0.18453919,-14.1026978
0,senate,M000934,Moran,KS,,Republican,112,0.830357142857143,0.82980229,20.60221107
115,senate,M000934,Moran,KS,,R,83,0.927710843373494,0.84549922,20.60221107
116,senate,M000934,Moran,KS,,R,29,0.551724137931034,0.7848766,20.60221107
0,senate,M001111,Murray,WA,,Democrat,114,0.228070175438596,0.27428321,-15.4790881
115,senate,M001111,Murray,WA,,D,84,0.261904761904762,0.31016827,-15.4790881
116,senate,M001111,Murray,WA,,D,30,0.133333333333333,0.17380503,-15.4790881
0,senate,M001153,Murkowski,AK,,Republican,110,0.745454545454545,0.76280423,14.73064079
115,senate,M001153,Murkowski,AK,,R,82,0.817073170731707,0.78684126,14.73064079
116,senate,M001153,Murkowski,AK,,R,28,0.535714285714286,0.69241006,14.73064079
0,senate,M001169,Murphy,CT,,Democrat,113,0.247787610619469,0.29094973,-13.63938672
115,senate,M001169,Murphy,CT,,D,83,0.27710843373494,0.32799846,-13.63938672
116,senate,M001169,Murphy,CT,,D,30,0.166666666666667,0.18844827,-13.63938672
0,senate,M001170,McCaskill,MO,,Democrat,83,0.457831325301205,0.83012856,18.637117
115,senate,M001170,McCaskill,MO,,D,83,0.457831325301205,0.83012856,18.637117
0,senate,M001176,Merkley,OR,,Democrat,114,0.12280701754386,0.32132214,-10.97781682
115,senate,M001176,Merkley,OR,,D,84,0.130952380952381,0.35961111,-10.97781682
116,senate,M001176,Merkley,OR,,D,30,0.1,0.21411303,-10.97781682
0,senate,M001183,Manchin,WV,,Democrat,114,0.535087719298246,0.91311404,42.15364679
115,senate,M001183,Manchin,WV,,D,84,0.607142857142857,0.9224584,42.15364679
116,senate,M001183,Manchin,WV,,D,30,0.333333333333333,0.88694984,42.15364679
0,senate,M001197,McSally,AZ,,Republican,126,0.952380952380952,0.55968994,3.54559463
116,senate,M001197,McSally,AZ,,R,30,0.9,0.46108224,3.54559463
0,senate,N000032,Nelson,FL,,Democrat,83,0.433734939759036,0.56806183,1.19862561
115,senate,N000032,Nelson,FL,,D,83,0.433734939759036,0.56806183,1.19862561
0,senate,P000449,Portman,OH,,Republican,113,0.911504424778761,0.65557082,8.1295744
115,senate,P000449,Portman,OH,,R,84,0.94047619047619,0.69369075,8.1295744
116,senate,P000449,Portman,OH,,R,29,0.827586206896552,0.54515448,8.1295744
0,senate,P000595,Peters,MI,,Democrat,113,0.283185840707965,0.50562956,0.22303327
115,senate,P000595,Peters,MI,,D,83,0.337349397590361,0.54693486,0.22303327
116,senate,P000595,Peters,MI,,D,30,0.133333333333333,0.39135157,0.22303327
0,senate,P000603,Paul,KY,,Republican,105,0.695238095238095,0.88057595,29.83745022
115,senate,P000603,Paul,KY,,R,81,0.728395061728395,0.89824468,29.83745022
116,senate,P000603,Paul,KY,,R,24,0.583333333333333,0.82094398,29.83745022
0,senate,P000612,Perdue,GA,,Republican,107,0.94392523364486,0.60530427,5.15937819
115,senate,P000612,Perdue,GA,,R,83,0.951807228915663,0.63744463,5.15937819
116,senate,P000612,Perdue,GA,,R,24,0.916666666666667,0.49415217,5.15937819
0,senate,R000122,Reed,RI,,Democrat,114,0.236842105263158,0.27402252,-15.50854907
115,senate,R000122,Reed,RI,,D,84,0.285714285714286,0.30989164,-15.50854907
116,senate,R000122,Reed,RI,,D,30,0.1,0.17358897,-15.50854907
0,senate,R000307,Roberts,KS,,Republican,114,0.947368421052632,0.8250514,20.60221107
115,senate,R000307,Roberts,KS,,R,84,0.964285714285714,0.84710357,20.60221107
116,senate,R000307,Roberts,KS,,R,30,0.9,0.76330531,20.60221107
0,senate,R000584,Risch,ID,,Republican,112,0.901785714285714,0.89091168,31.76941855
115,senate,R000584,Risch,ID,,R,84,0.904761904761905,0.90597605,31.76941855
116,senate,R000584,Risch,ID,,R,28,0.892857142857143,0.84571858,31.76941855
0,senate,R000595,Rubio,FL,,Republican,111,0.900900900900901,0.52633388,1.19862561
115,senate,R000595,Rubio,FL,,R,83,0.939759036144578,0.56227889,1.19862561
116,senate,R000595,Rubio,FL,,R,28,0.785714285714286,0.4197826,1.19862561
0,senate,R000605,Rounds,SD,,Republican,108,0.916666666666667,0.88856836,29.79332222
115,senate,R000605,Rounds,SD,,R,84,0.916666666666667,0.89951902,29.79332222
116,senate,R000605,Rounds,SD,,R,24,0.916666666666667,0.85024104,29.79332222
0,senate,R000608,Rosen,NV,,Democrat,121,0.355371900826446,0.62804439,-2.41712836
116,senate,R000608,Rosen,NV,,D,28,0.107142857142857,0.34567957,-2.41712836
0,senate,R000615,Romney,UT,,Republican,30,0.8,0.7313681,18.07933323
116,senate,R000615,Romney,UT,,R,30,0.8,0.7313681,18.07933323
0,senate,S000033,Sanders,VT,,Independent,99,0.131313131313131,0.20957275,-26.40835124
115,senate,S000033,Sanders,VT,,I,84,0.142857142857143,0.236595,-26.40835124
116,senate,S000033,Sanders,VT,,I,15,0.0666666666666667,0.05824811,-26.40835124
0,senate,S000148,Schumer,NY,,Democrat,114,0.236842105263158,0.22532627,-22.49045614
115,senate,S000148,Schumer,NY,,D,84,0.273809523809524,0.25753921,-22.49045614
116,senate,S000148,Schumer,NY,,D,30,0.133333333333333,0.13513003,-22.49045614
0,senate,S000320,Shelby,AL,,Republican,114,0.929824561403509,0.87488156,27.72514661
115,senate,S000320,Shelby,AL,,R,84,0.94047619047619,0.89117593,27.72514661
116,senate,S000320,Shelby,AL,,R,30,0.9,0.82925735,27.72514661
0,senate,S000770,Stabenow,MI,,Democrat,114,0.280701754385965,0.50613199,0.22303327
115,senate,S000770,Stabenow,MI,,D,84,0.333333333333333,0.547125,0.22303327
116,senate,S000770,Stabenow,MI,,D,30,0.133333333333333,0.39135157,0.22303327
0,senate,S001141,Sessions,AL,,Republican,8,1,0.95761291,27.72514661
115,senate,S001141,Sessions,AL,,R,8,1,0.95761291,27.72514661
0,senate,S001181,Shaheen,NH,,Democrat,113,0.300884955752212,0.49607408,-0.36766386
115,senate,S001181,Shaheen,NH,,D,83,0.36144578313253,0.53823045,-0.36766386
116,senate,S001181,Shaheen,NH,,D,30,0.133333333333333,0.37944146,-0.36766386
0,senate,S001184,Scott,SC,,Republican,112,0.9375,0.75053275,14.2659129
115,senate,S001184,Scott,SC,,R,84,0.964285714285714,0.78277954,14.2659129
116,senate,S001184,Scott,SC,,R,28,0.857142857142857,0.65379237,14.2659129
0,senate,S001191,Sinema,AZ,,Democrat,120,0.533333333333333,0.38731372,3.54559463
116,senate,S001191,Sinema,AZ,,D,29,0.241379310344828,0.46095496,3.54559463
0,senate,S001194,Schatz,HI,,Democrat,114,0.236842105263158,0.18446556,-32.18281473
115,senate,S001194,Schatz,HI,,D,84,0.273809523809524,0.21231418,-32.18281473
116,senate,S001194,Schatz,HI,,D,30,0.133333333333333,0.10648944,-32.18281473
0,senate,S001197,Sasse,NE,,Republican,111,0.864864864864865,0.86122018,25.04859475
115,senate,S001197,Sasse,NE,,R,83,0.867469879518072,0.87976012,25.04859475
116,senate,S001197,Sasse,NE,,R,28,0.857142857142857,0.80626251,25.04859475
0,senate,S001198,Sullivan,AK,,Republican,108,0.916666666666667,0.76210342,14.73064079
115,senate,S001198,Sullivan,AK,,R,81,0.925925925925926,0.78713053,14.73064079
116,senate,S001198,Sullivan,AK,,R,27,0.888888888888889,0.68702208,14.73064079
0,senate,S001202,Strange,AL,,Republican,45,0.911111111111111,0.88745216,27.72514661
115,senate,S001202,Strange,AL,,R,45,0.911111111111111,0.88745216,27.72514661
0,senate,S001203,Smith,MN,,Democrat,57,0.245614035087719,0.43479533,-1.52013048
115,senate,S001203,Smith,MN,,D,27,0.333333333333333,0.52142916,-1.52013048
116,senate,S001203,Smith,MN,,D,30,0.166666666666667,0.35682489,-1.52013048
0,senate,S001217,Scott,FL,,Republican,30,0.9,0.41141757,1.19862561
116,senate,S001217,Scott,FL,,R,30,0.9,0.41141757,1.19862561
0,senate,T000250,Thune,SD,,Republican,114,0.93859649122807,0.88455666,29.79332222
115,senate,T000250,Thune,SD,,R,84,0.952380952380952,0.89951902,29.79332222
116,senate,T000250,Thune,SD,,R,30,0.9,0.84266204,29.79332222
0,senate,T000461,Toomey,PA,,Republican,109,0.880733944954128,0.51194287,0.72426964
115,senate,T000461,Toomey,PA,,R,81,0.888888888888889,0.55135156,0.72426964
116,senate,T000461,Toomey,PA,,R,28,0.857142857142857,0.39793913,0.72426964
0,senate,T000464,Tester,MT,,Democrat,114,0.307017543859649,0.8234149,20.42273211
115,senate,T000464,Tester,MT,,D,84,0.380952380952381,0.84563706,20.42273211
116,senate,T000464,Tester,MT,,D,30,0.1,0.76119284,20.42273211
0,senate,T000476,Tillis,NC,,Republican,112,0.928571428571429,0.57741249,3.65522853
115,senate,T000476,Tillis,NC,,R,82,0.951219512195122,0.61911325,3.65522853
116,senate,T000476,Tillis,NC,,R,30,0.866666666666667,0.4634304,3.65522853
0,senate,U000039,Udall,NM,,Democrat,114,0.245614035087719,0.35816958,-8.2132684
115,senate,U000039,Udall,NM,,D,84,0.273809523809524,0.39779287,-8.2132684
116,senate,U000039,Udall,NM,,D,30,0.166666666666667,0.24722437,-8.2132684
0,senate,V000128,Van Hollen,MD,,Democrat,113,0.221238938053097,0.20804716,-26.41643951
115,senate,V000128,Van Hollen,MD,,D,83,0.253012048192771,0.23939451,-26.41643951
116,senate,V000128,Van Hollen,MD,,D,30,0.133333333333333,0.12131948,-26.41643951
0,senate,W000437,Wicker,MS,,Republican,114,0.929824561403509,0.79737464,17.82624982
115,senate,W000437,Wicker,MS,,R,84,0.964285714285714,0.82218948,17.82624982
116,senate,W000437,Wicker,MS,,R,30,0.833333333333333,0.72789309,17.82624982
0,senate,W000779,Wyden,OR,,Democrat,114,0.157894736842105,0.32132214,-10.97781682
115,senate,W000779,Wyden,OR,,D,84,0.19047619047619,0.35961111,-10.97781682
116,senate,W000779,Wyden,OR,,D,30,0.0666666666666667,0.21411303,-10.97781682
0,senate,W000802,Whitehouse,RI,,Democrat,112,0.232142857142857,0.27296,-15.50854907
115,senate,W000802,Whitehouse,RI,,D,84,0.273809523809524,0.30989164,-15.50854907
116,senate,W000802,Whitehouse,RI,,D,28,0.107142857142857,0.16216508,-15.50854907
0,senate,W000805,Warner,VA,,Democrat,114,0.359649122807018,0.40349723,-5.32370582
115,senate,W000805,Warner,VA,,D,84,0.44047619047619,0.44420349,-5.32370582
116,senate,W000805,Warner,VA,,D,30,0.133333333333333,0.28951969,-5.32370582
0,senate,W000817,Warren,MA,,Democrat,102,0.117647058823529,0.20659439,-27.19670645
115,senate,W000817,Warren,MA,,D,84,0.130952380952381,0.23288072,-27.19670645
116,senate,W000817,Warren,MA,,D,18,0.0555555555555556,0.08392486,-27.19670645
0,senate,Y000064,Young,IN,,Republican,114,0.850877192982456,0.8113638,19.16519376
115,senate,Y000064,Young,IN,,R,84,0.928571428571429,0.83481105,19.16519376
116,senate,Y000064,Young,IN,,R,30,0.633333333333333,0.74571149,19.16519376
116,,V000133,,,,D,,"",0.39503629,
